procedure,estimate,se,covered,selected_abs_t,rep,seed
Split selection and independent inference,0.17391964952632233,0.12107979132091774,1,1.4364052632478892,153,2971801993
Same data selection and inference,-0.16617550499041683,0.08444804310809513,0,1.9677839636580918,154,1687554564
Split selection and independent inference,0.033537746937967336,0.11599063972492009,1,0.2891418395269174,154,1687554564
Same data selection and inference,0.22330901466621092,0.07974642887520246,0,2.8002384284276074,155,2764016530
Split selection and independent inference,0.18016019527398375,0.11841300978173765,1,1.5214560934314594,155,2764016530
Same data selection and inference,-0.14877157050417475,0.07875132314529815,1,1.8891310591656665,156,2122230527
Split selection and independent inference,0.05813271313069114,0.11336351816162588,1,0.5127991268567507,156,2122230527
Same data selection and inference,-0.20880685630765106,0.08153228931278252,0,2.5610326665378524,157,1271770017
Split selection and independent inference,-0.03985396958723611,0.12303289394704303,1,0.3239293843188833,157,1271770017
Same data selection and inference,-0.15576800772972976,0.08480062444560062,1,1.8368733573377698,158,3564263028
Split selection and independent inference,0.03792940490971105,0.12446708719664211,1,0.3047344142454899,158,3564263028
Same data selection and inference,-0.23842118034720183,0.086029742393038,0,2.771380847078954,159,3166803235
Split selection and independent inference,-0.04597862432246443,0.11987234496436001,1,0.3835632341732751,159,3166803235
Same data selection and inference,0.13820567774056117,0.07906585012773057,1,1.7479819355295674,160,2264028663
Split selection and independent inference,-0.05506661684142689,0.10779903284856739,1,0.5108266316153569,160,2264028663
Same data selection and inference,0.20738249473610373,0.09275430423990715,0,2.2358261046270487,161,862339746
Split selection and independent inference,0.10215951753262818,0.12310896537757597,1,0.8298300389358672,161,862339746
Same data selection and inference,0.13357252005513248,0.08328627310402846,1,1.603775929417494,162,1186256966
Split selection and independent inference,-0.014971889059052522,0.12137466215863986,1,0.12335267338980413,162,1186256966
Same data selection and inference,0.20300491259460746,0.08571317907491725,0,2.36842122513239,163,4276768249
Split selection and independent inference,-0.06632034187624382,0.12409761422845204,1,0.5344207645616321,163,4276768249
Same data selection and inference,0.19372202793979731,0.08876102253304159,0,2.1825123507075825,164,3701062345
Split selection and independent inference,-0.21830118981156177,0.1288441413291365,1,1.6943043553210881,164,3701062345
Same data selection and inference,0.12090453855145683,0.0790157002390529,1,1.5301331024805713,165,2412548465
Split selection and independent inference,-0.175488792566658,0.1215646986031262,1,1.4435834957282991,165,2412548465
Same data selection and inference,0.24083398260627298,0.09154538385240263,0,2.6307605306955324,166,2544406295
Split selection and independent inference,0.25031491329875505,0.12057884355215444,0,2.0759438880377497,166,2544406295
Same data selection and inference,-0.15245630699737217,0.09704791636116807,1,1.5709384880557287,167,1703348663
Split selection and independent inference,0.09913069367760265,0.14085145153806264,1,0.7037960389837681,167,1703348663
Same data selection and inference,0.15251875574424098,0.07731983953665507,0,1.9725694809795398,168,3496939823
Split selection and independent inference,-0.03542735701599315,0.11213386011441971,1,0.3159380848910722,168,3496939823
Same data selection and inference,-0.1685270586400059,0.08579893058814068,0,1.9642093145540915,169,2332136165
Split selection and independent inference,-0.03202575611627259,0.1182866442585806,1,0.27074701727324907,169,2332136165
Same data selection and inference,0.1889756668240652,0.08742309092798103,0,2.161621887514169,170,2801745281
Split selection and independent inference,0.034337153325176416,0.12671699620752508,1,0.27097512056663875,170,2801745281
Same data selection and inference,-0.1952484122780684,0.08067306876668996,0,2.4202427806823037,171,1106947056
Split selection and independent inference,-0.26499240807638186,0.11289790044755696,0,2.3471863252184697,171,1106947056
Same data selection and inference,0.18992735082388146,0.08906329084839709,0,2.132498687334319,172,3602448442
Split selection and independent inference,-0.011567908085619633,0.13353380673309664,1,0.08662905947661044,172,3602448442
Same data selection and inference,0.1837757279986765,0.08664435570834213,0,2.121035196075473,173,3446025092
Split selection and independent inference,0.06115664634585341,0.13115224409155152,1,0.46630270621341935,173,3446025092
Same data selection and inference,-0.16714681574590443,0.08578522374901036,1,1.948433639748275,174,3943831348
Split selection and independent inference,-0.1188750219762896,0.11200146195330464,1,1.0613702705581707,174,3943831348
Same data selection and inference,-0.1860645911053433,0.09037830714265836,0,2.058730651058203,175,2624538599
Split selection and independent inference,-0.26679009677602006,0.12885257984296755,0,2.070506443108526,175,2624538599
Same data selection and inference,0.1966713090936777,0.08564612821681057,0,2.296324576352246,176,1701297717
Split selection and independent inference,-0.05344773028588479,0.12721831104897696,1,0.4201260796907474,176,1701297717
Same data selection and inference,0.18880395917324458,0.07235687836921521,0,2.609343623281193,177,1228878373
Split selection and independent inference,0.01718451733461862,0.10871582347329604,1,0.15806822581663715,177,1228878373
Same data selection and inference,-0.2133597761413416,0.09358292494347958,0,2.2799007005840277,178,3286881043
Split selection and independent inference,-0.21317075001220076,0.13961228164608902,1,1.526876772579215,178,3286881043
Same data selection and inference,-0.22430251398737006,0.08363735595734845,0,2.6818460653126692,179,3856147532
Split selection and independent inference,-0.23468960202556277,0.12078391807824349,1,1.943053394521707,179,3856147532
Same data selection and inference,0.21640541139191616,0.0875235511775107,0,2.472539202083037,180,4000208017
Split selection and independent inference,0.1271669073538085,0.12819263344169948,1,0.9919985567005497,180,4000208017
Same data selection and inference,0.17936520266011527,0.07519032310723214,0,2.3854825361544845,181,1836846735
Split selection and independent inference,0.07030508253649932,0.10454984935356351,1,0.6724551299805677,181,1836846735
Same data selection and inference,-0.1645795872127204,0.07902093008317017,0,2.0827341191694284,182,3755390620
Split selection and independent inference,-0.1114718542419822,0.11069031937394759,1,1.007060553013623,182,3755390620
Same data selection and inference,-0.1759253244426554,0.08699776183178595,0,2.022182188810959,183,3484665767
Split selection and independent inference,-0.13879572129561393,0.1280169366002599,1,1.0841981145745692,183,3484665767
Same data selection and inference,-0.1873961680447042,0.08670102755734838,0,2.1614065406635583,184,816498890
Split selection and independent inference,-0.22308334816356679,0.12898036472869628,1,1.729591543897487,184,816498890
Same data selection and inference,-0.1461977347692355,0.08705500227960287,1,1.679372017011478,185,820466774
Split selection and independent inference,0.006180111599754414,0.1141809165167459,1,0.05412560862434514,185,820466774
Same data selection and inference,0.16115015603519123,0.07685043110291427,0,2.0969323622841745,186,2905540087
Split selection and independent inference,0.07057922948007592,0.11065051380650004,1,0.6378572231801948,186,2905540087
Same data selection and inference,-0.1704656742630323,0.08412033420515017,0,2.026450273572448,187,62805591
Split selection and independent inference,0.034055411621198815,0.11342459582102737,1,0.3002471498768648,187,62805591
Same data selection and inference,-0.14982217635298695,0.08779369272566494,1,1.7065255111337752,188,2147474088
Split selection and independent inference,-0.029105997842381617,0.12332091357342845,1,0.2360183443260916,188,2147474088
Same data selection and inference,-0.19609951722871286,0.08215757288287472,0,2.386870867135715,189,3038894496
Split selection and independent inference,-0.06161560860642288,0.10954468485917364,1,0.5624700886732523,189,3038894496
Same data selection and inference,0.16512354988115183,0.08917214241570447,1,1.8517391800611405,190,2045798973
Split selection and independent inference,-0.15544742433806477,0.11824490932083365,1,1.314622551033378,190,2045798973
Same data selection and inference,0.2741490178166005,0.09480861843490304,0,2.891604395699903,191,2271051114
Split selection and independent inference,0.0340721122901447,0.13264609950374834,1,0.25686478846806865,191,2271051114
Same data selection and inference,0.1662090308005171,0.07846167318089431,0,2.1183467553300863,192,604360167
Split selection and independent inference,0.061502910528689864,0.11429312289841231,1,0.5381155835890125,192,604360167
Same data selection and inference,0.17827639741765522,0.08977211219374476,0,1.9858772737005665,193,1205432628
Split selection and independent inference,-0.16800493694730861,0.1200957912854911,1,1.3989244348116092,193,1205432628
Same data selection and inference,0.17007397385532036,0.08615931955268415,0,1.973947504904848,194,2888183453
Split selection and independent inference,-0.022997614729644553,0.1074230680601474,1,0.2140845085225822,194,2888183453
Same data selection and inference,-0.19666571909310587,0.08732381658723827,0,2.2521429637312385,195,3319559448
Split selection and independent inference,0.12766581397441668,0.12182069624068845,1,1.047981319382543,195,3319559448
Same data selection and inference,-0.1816990466155011,0.08850930116294588,0,2.0528808184915235,196,4045573836
Split selection and independent inference,0.13211142431554418,0.12602184460698282,1,1.0483216201726977,196,4045573836
Same data selection and inference,-0.20851260551827697,0.08407319672396277,0,2.480131761884655,197,4127803312
Split selection and independent inference,0.041187432017233336,0.13113599995978556,1,0.31408180842685424,197,4127803312
Same data selection and inference,-0.14065967800201948,0.07754987698998528,1,1.8137962748823462,198,1123597567
